Dict_of_clique_size_combinations:
(3, 2, 2) : 56882

Solution Time:
380.9038014411926

X_history_database:
(0, 0) : [13, 61, 74]
(0, 0, 184) : [134, 179]
(0, 0, 185) : [136, 179]
(0, 0, 186) : [156, 157]
(0, 0, 187) : [63, 178]
(0, 0, 188) : [47, 163]
(0, 0, 189) : [47, 153]
(0, 0, 190) : [47, 150]
(0, 0, 191) : [47, 49]
(0, 0, 192) : [51, 166]
(0, 0, 193) : [51, 52]
(0, 0, 194) : [90, 91]
(0, 0, 195) : [160, 173]
(0, 0, 196) : [115, 116]
(0, 0, 197) : [132, 133]
(0, 0, 198) : [132, 208]
(0, 0, 199) : [132, 207]
(0, 0, 200) : [5, 66]
(0, 0, 201) : [187, 196]
(0, 0, 202) : [47, 127]
(0, 0, 203) : [34, 127]
(0, 0, 204) : [147, 161]
(0, 0, 205) : [47, 159]
(0, 0, 206) : [146, 158]
(0, 0, 207) : [86, 87]
(0, 0, 208) : [114, 141]
(0, 0, 209) : [54, 76]
(0, 0, 210) : [81, 83]
(0, 0, 211) : [32, 134]
(0, 0, 212) : [26, 38]
(0, 0, 213) : [86, 196]
(0, 0, 214) : [9, 10]
(0, 0, 215) : [44, 99]
(0, 0, 216) : [117, 192]
(0, 0, 217) : [44, 190]
(0, 0, 218) : [5, 6]
(0, 0, 219) : [44, 200]
(0, 0, 220) : [93, 94]
(0, 0, 221) : [82, 120]
(0, 0, 222) : [95, 96]
(0, 0, 223) : [185, 186]
(0, 0, 224) : [158, 184]
(0, 0, 225) : [102, 103]
(0, 0, 226) : [210, 211]
(0, 0, 227) : [8, 71]
(0, 0, 228) : [39, 85]
(0, 0, 229) : [34, 48]
(0, 0, 230) : [5, 68]
(0, 0, 231) : [170, 171]
(0, 0, 232) : [72, 73]
(0, 0, 233) : [97, 98]
(0, 0, 234) : [3, 46]
(0, 0, 235) : [158, 159]
(0, 0, 236) : [5, 112]
(0, 0, 237) : [51, 194]
(0, 0, 238) : [154, 155]
(0, 0, 0, 0) : [102, 103]
(0, 0, 0, 1) : [5, 112]
(0, 0, 0, 2) : [5, 68]
(0, 0, 0, 3) : [82, 120]
(0, 0, 0, 4) : [26, 39]
(0, 0, 0, 5) : [40, 147]
(0, 0, 0, 6) : [95, 96]
(0, 0, 0, 7) : [185, 186]
(0, 0, 0, 8) : [86, 196]
(0, 0, 0, 9) : [205, 206]
(0, 0, 0, 10) : [144, 145]
(0, 0, 0, 11) : [156, 157]
(0, 0, 0, 12) : [26, 27]
(0, 0, 0, 13) : [81, 139]
(0, 0, 0, 14) : [1, 2]
(0, 0, 0, 15) : [51, 52]
(0, 0, 0, 16) : [144, 148]
(0, 0, 0, 17) : [24, 144]
(0, 0, 0, 18) : [114, 144]
(0, 0, 0, 19) : [40, 148]
(0, 0, 0, 20) : [11, 14]
(0, 0, 0, 21) : [161, 162]
(0, 0, 0, 22) : [14, 45]
(0, 0, 0, 23) : [144, 162]
(0, 0, 0, 24) : [1, 180]
(0, 0, 0, 25) : [144, 181]
(0, 0, 0, 26) : [47, 49]
(0, 0, 0, 27) : [2, 137]
(0, 0, 0, 28) : [144, 191]
(0, 0, 0, 29) : [54, 55]
(0, 0, 0, 30) : [97, 98]
(0, 0, 0, 31) : [151, 152]
(0, 0, 0, 32) : [114, 118]
(0, 0, 0, 33) : [160, 173]
(0, 0, 0, 34) : [26, 38]
(0, 0, 0, 35) : [34, 48]
(0, 0, 0, 36) : [27, 137]
(0, 0, 0, 37) : [14, 15]
(0, 0, 0, 38) : [15, 19]
(0, 0, 0, 39) : [47, 127]
(0, 0, 0, 40) : [39, 85]
(0, 0, 0, 41) : [81, 82]
(0, 0, 0, 42) : [24, 25]
(0, 0, 0, 43) : [11, 115]
(0, 0, 0, 44) : [9, 11]
(0, 0, 0, 45) : [24, 189]
(0, 0, 0, 46) : [3, 69]
(0, 0, 0, 47) : [5, 23]
(0, 0, 0, 48) : [20, 61]
(0, 0, 0, 49) : [115, 117]
(0, 0, 0, 50) : [47, 159]
(0, 0, 0, 51) : [32, 112]
(0, 0, 0, 52) : [71, 146]
(0, 0, 0, 53) : [34, 146]
(0, 0, 0, 54) : [146, 158]
(0, 0, 0, 55) : [14, 21]
(0, 0, 0, 56) : [7, 8]
(0, 0, 0, 57) : [14, 84]
(0, 0, 0, 58) : [84, 102]
(0, 0, 0, 59) : [19, 84]
(0, 0, 0, 60) : [44, 84]
(0, 0, 0, 61) : [47, 106]
(0, 0, 0, 62) : [14, 106]
(0, 0, 0, 63) : [18, 71]
(0, 0, 0, 64) : [19, 106]
(0, 0, 0, 65) : [37, 106]
(0, 0, 0, 66) : [45, 51]
(0, 0, 0, 67) : [51, 194]
(0, 0, 0, 68) : [51, 166]
(0, 0, 0, 69) : [8, 71]
(0, 0, 0, 70) : [23, 32]
(0, 0, 0, 71) : [23, 179]
(0, 0, 0, 72) : [23, 65]
(0, 0, 0, 73) : [124, 148]
(0, 0, 0, 74) : [13, 65]
(0, 0, 0, 75) : [12, 13]
(0, 0, 0, 76) : [13, 72]
(0, 0, 0, 77) : [21, 37]
(0, 0, 0, 78) : [37, 50]
(0, 0, 0, 79) : [37, 143]
(0, 0, 0, 80) : [5, 67]
(0, 0, 0, 81) : [5, 123]
(0, 0, 0, 82) : [5, 66]
(0, 0, 0, 83) : [37, 100]
(0, 0, 0, 84) : [61, 129]
(0, 0, 0, 85) : [61, 177]
(0, 0, 0, 86) : [61, 203]
(0, 0, 0, 87) : [61, 175]
(0, 0, 0, 88) : [61, 111]
(0, 0, 0, 89) : [61, 62]
(0, 0, 0, 90) : [30, 31]
(0, 0, 0, 91) : [30, 36]
(0, 0, 0, 92) : [30, 160]
(0, 0, 0, 93) : [21, 44]
(0, 0, 0, 94) : [43, 44]
(0, 0, 0, 95) : [44, 99]
(0, 0, 0, 96) : [44, 190]
(0, 0, 0, 97) : [44, 200]
(0, 0, 0, 98) : [9, 116]
(0, 0, 0, 99) : [9, 188]
(0, 0, 0, 100) : [14, 20]
(0, 0, 0, 101) : [20, 86]
(0, 0, 0, 102) : [20, 187]
(0, 0, 0, 103) : [20, 60]
(0, 0, 0, 104) : [19, 20]
(0, 0, 0, 105) : [65, 70]
(0, 0, 0, 106) : [65, 78]
(0, 0, 0, 107) : [65, 176]
(0, 0, 0, 108) : [81, 83]
(0, 0, 0, 109) : [81, 142]
(0, 0, 0, 110) : [81, 92]
(0, 0, 0, 111) : [7, 21]
(0, 0, 0, 112) : [30, 130]
(0, 0, 0, 113) : [16, 37]
(0, 0, 0, 114) : [14, 16]
(0, 0, 0, 115) : [14, 43]
(0, 0, 0, 116) : [14, 57]
(0, 0, 0, 117) : [14, 99]
(0, 0, 0, 118) : [14, 101]
(0, 0, 0, 119) : [14, 141]
(0, 0, 0, 120) : [14, 190]
(0, 0, 0, 121) : [14, 18]
(0, 0, 0, 122) : [14, 88]
(0, 0, 0, 123) : [14, 62]
(0, 0, 0, 124) : [30, 182]
(0, 0, 0, 125) : [26, 99]
(0, 0, 0, 126) : [26, 131]
(0, 0, 0, 127) : [26, 201]
(0, 0, 0, 128) : [26, 202]
(0, 0, 0, 129) : [26, 59]
(0, 0, 0, 130) : [26, 199]
(0, 0, 0, 131) : [26, 198]
(0, 0, 0, 132) : [26, 109]
(0, 0, 0, 133) : [26, 108]
(0, 0, 0, 134) : [20, 37]
(0, 0, 0, 135) : [47, 163]
(0, 0, 0, 136) : [3, 57]
(0, 0, 0, 137) : [3, 4]
(0, 0, 0, 138) : [3, 174]
(0, 0, 0, 139) : [3, 195]
(0, 0, 0, 140) : [3, 183]
(0, 0, 0, 141) : [3, 165]
(0, 0, 0, 142) : [3, 164]
(0, 0, 0, 143) : [3, 149]
(0, 0, 0, 144) : [3, 121]
(0, 0, 0, 145) : [3, 107]
(0, 0, 0, 146) : [3, 46]
(0, 0, 0, 147) : [34, 35]
(0, 0, 0, 148) : [20, 44]
(0, 0, 0, 149) : [34, 204]
(0, 0, 0, 150) : [34, 140]
(0, 0, 0, 151) : [34, 128]
(0, 0, 0, 152) : [34, 105]
(0, 0, 0, 153) : [34, 104]
(0, 0, 0, 154) : [34, 80]
(0, 0, 0, 155) : [34, 79]
(0, 0, 0, 156) : [5, 45]
(0, 0, 0, 157) : [44, 45]
(0, 0, 0, 158) : [32, 33]
(0, 0, 0, 159) : [32, 134]
(0, 0, 0, 160) : [32, 136]
(0, 0, 0, 161) : [32, 169]
(0, 0, 0, 162) : [32, 172]
(0, 0, 0, 163) : [137, 212]
(0, 0, 0, 164) : [137, 138]
(0, 0, 0, 165) : [32, 168]
(0, 0, 0, 166) : [32, 167]
(0, 0, 0, 167) : [32, 135]
(0, 0, 0, 168) : [47, 150]
(0, 0, 0, 169) : [37, 45]
(0, 0, 0, 170) : [14, 89]
(0, 0, 0, 171) : [9, 10]
(0, 0, 0, 172) : [47, 153]
(0, 0, 0, 173) : [14, 17]
(0, 0, 0, 174) : [18, 37]
(0, 0, 0, 175) : [3, 22]
(0, 0, 0, 176) : [124, 126]
(0, 0, 0, 177) : [124, 147]
(0, 0, 0, 178) : [124, 125]
(0, 0, 0, 179) : [19, 21]
(0, 0, 0, 180) : [16, 19]
(0, 0, 0, 181) : [18, 19]
(0, 0, 0, 182) : [19, 101]
(0, 0, 0, 183) : [114, 129]
(0, 0, 0, 184) : [114, 141]
(0, 0, 0, 185) : [114, 174]
(0, 0, 0, 186) : [114, 193]
(0, 0, 0, 187) : [114, 119]
(0, 0, 0, 188) : [14, 53]
(0, 0, 0, 189) : [32, 111]
(0, 0, 0, 190) : [90, 91]
(0, 0, 0, 191) : [19, 45]
(0, 0, 0, 192) : [32, 110]
(0, 0, 0, 193) : [40, 42]
(0, 0, 0, 194) : [40, 41]
(0, 0, 0, 195) : [116, 192]
(0, 0, 0, 196) : [115, 116]
(0, 0, 0, 197) : [154, 155]
(0, 0, 0, 198) : [86, 87]
(0, 0, 0, 199) : [63, 178]
(0, 0, 0, 200) : [60, 196]
(0, 0, 0, 201) : [72, 75]
(0, 0, 0, 202) : [170, 171]
(0, 0, 0, 203) : [187, 196]
(0, 0, 0, 204) : [132, 133]
(0, 0, 0, 205) : [143, 197]
(0, 0, 0, 206) : [8, 114]
(0, 0, 0, 207) : [38, 85]
(0, 0, 0, 208) : [5, 69]
(0, 0, 0, 209) : [9, 117]
(0, 0, 0, 210) : [8, 19]
(0, 0, 0, 211) : [158, 184]
(0, 0, 0, 212) : [147, 161]
(0, 0, 0, 213) : [56, 113]
(0, 0, 0, 214) : [132, 208]
(0, 0, 0, 215) : [28, 29]
(0, 0, 0, 216) : [47, 48]
(0, 0, 0, 217) : [34, 127]
(0, 0, 0, 218) : [117, 192]
(0, 0, 0, 219) : [71, 184]
(0, 0, 0, 220) : [148, 161]
(0, 0, 0, 221) : [34, 159]
(0, 0, 0, 222) : [158, 159]
(0, 0, 0, 223) : [2, 114]
(0, 0, 0, 224) : [63, 64]
(0, 0, 0, 225) : [26, 58]
(0, 0, 0, 226) : [47, 184]
(0, 0, 0, 227) : [54, 76]
(0, 0, 0, 228) : [5, 6]
(0, 0, 0, 229) : [72, 73]
(0, 0, 0, 230) : [132, 207]
(0, 0, 0, 231) : [132, 209]
(0, 0, 0, 232) : [210, 211]
(0, 0, 0, 233) : [65, 189]
(0, 0, 0, 234) : [14, 77]
(0, 0, 0, 235) : [136, 179]
